NCTId,TrialGroup,Generation Model,Positive Hallucination,Negative Hallucination,Multi-match Hallucination,Correct Matches,Precision,Recall,F1
NCT00490529,cancer,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,3.0,0.23076923076923078,0.375,0.2857142857142857
NCT00552409,chronic kidney disease,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,6.0,0.4,0.75,0.5217391304347827
NCT00556933,chronic kidney disease,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,6.0,0.4,0.2727272727272727,0.3243243243243243
NCT00568178,hypertension,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,7.0,0.4666666666666667,0.5833333333333334,0.5185185185185186
NCT00618072,obesity,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,8.0,0.4444444444444444,0.4444444444444444,0.4444444444444444
NCT00713830,diabetes,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,8.0,0.47058823529411764,0.5,0.48484848484848486
NCT00751114,diabetes,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,7.0,0.5,0.3181818181818182,0.3888888888888889
NCT00781937,obesity,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,8.0,0.36363636363636365,1.0,0.5333333333333333
NCT00791479,diabetes,llama3_70b_it_zs_gen_hal,0.0,1.0,0.0,7.0,0.4117647058823529,0.7,0.5185185185185185
NCT00793455,cancer,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,5.0,0.38461538461538464,0.7142857142857143,0.5
NCT00819182,cancer,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,10.0,0.5263157894736842,0.5,0.5128205128205129
NCT00863746,cancer,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,4.0,0.23529411764705882,0.5,0.31999999999999995
NCT00896181,cancer,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,4.0,0.18181818181818182,0.6666666666666666,0.28571428571428575
NCT00917267,diabetes,llama3_70b_it_zs_gen_hal,1.0,1.0,0.0,6.0,0.3333333333333333,0.75,0.46153846153846156
NCT00949884,hypertension,llama3_70b_it_zs_gen_hal,1.0,1.0,0.0,6.0,0.46153846153846156,0.6666666666666666,0.5454545454545455
NCT00962247,obesity,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,3.0,0.2727272727272727,0.42857142857142855,0.33333333333333326
NCT00967668,obesity,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,4.0,0.2857142857142857,0.5,0.36363636363636365
NCT01000480,cancer,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,6.0,0.4,0.75,0.5217391304347827
NCT01031680,diabetes,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,10.0,0.5882352941176471,0.5882352941176471,0.5882352941176471
NCT01101880,cancer,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,4.0,0.25,0.5,0.3333333333333333
NCT01279109,obesity,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,5.0,0.3125,0.4166666666666667,0.35714285714285715
NCT01357551,obesity,llama3_70b_it_zs_gen_hal,2.0,0.0,0.0,5.0,0.2631578947368421,0.2631578947368421,0.2631578947368421
NCT01435603,diabetes,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,7.0,0.3888888888888889,0.4375,0.411764705882353
NCT01441973,cancer,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,6.0,0.5,0.5454545454545454,0.5217391304347826
NCT01483560,diabetes,llama3_70b_it_zs_gen_hal,,,,,,,
NCT01484873,obesity,llama3_70b_it_zs_gen_hal,0.0,1.0,0.0,7.0,0.4375,0.5833333333333334,0.5
NCT01496469,hypertension,llama3_70b_it_zs_gen_hal,1.0,1.0,0.0,10.0,0.625,0.7692307692307693,0.6896551724137931
NCT01574157,chronic kidney disease,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,6.0,0.4,0.2727272727272727,0.3243243243243243
NCT01592695,obesity,llama3_70b_it_zs_gen_hal,0.0,0.0,1.0,8.0,0.42105263157894735,0.47058823529411764,0.4444444444444444
NCT01621178,chronic kidney disease,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,9.0,0.6428571428571429,0.6428571428571429,0.6428571428571429
NCT01652729,diabetes,llama3_70b_it_zs_gen_hal,1.0,1.0,0.0,6.0,0.375,0.46153846153846156,0.41379310344827586
NCT01676220,diabetes,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,7.0,0.5833333333333334,0.6363636363636364,0.6086956521739131
NCT01686828,obesity,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,4.0,0.23529411764705882,0.21052631578947367,0.2222222222222222
NCT01757847,obesity,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,5.0,0.3333333333333333,0.4166666666666667,0.3703703703703704
NCT01760239,obesity,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,6.0,0.5,0.6,0.5454545454545454
NCT01767155,cancer,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,6.0,0.42857142857142855,0.6,0.5
NCT01768637,chronic kidney disease,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,8.0,0.5,0.2857142857142857,0.36363636363636365
NCT01785849,chronic kidney disease,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,9.0,0.6,0.6,0.6
NCT01821352,obesity,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,3.0,0.21428571428571427,0.6,0.3157894736842105
NCT01862796,obesity,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,7.0,0.3684210526315789,0.5384615384615384,0.4375
NCT01973972,diabetes,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,4.0,0.26666666666666666,0.4,0.32
NCT01986881,diabetes,llama3_70b_it_zs_gen_hal,0.0,0.0,1.0,10.0,0.625,0.5,0.5555555555555556
NCT02003963,obesity,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,2.0,0.13333333333333333,0.07407407407407407,0.09523809523809523
NCT02008682,diabetes,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,6.0,0.5,0.6666666666666666,0.5714285714285715
NCT02038179,hypertension,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,5.0,0.3333333333333333,1.0,0.5
NCT02109029,diabetes,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,5.0,0.4166666666666667,0.7142857142857143,0.5263157894736842
NCT02111980,hypertension,llama3_70b_it_zs_gen_hal,0.0,0.0,1.0,6.0,0.42857142857142855,0.75,0.5454545454545454
NCT02137512,diabetes,llama3_70b_it_zs_gen_hal,0.0,0.0,1.0,5.0,0.3125,0.625,0.4166666666666667
NCT02214186,hypertension,llama3_70b_it_zs_gen_hal,0.0,0.0,1.0,9.0,0.45,0.5625,0.5
NCT02278471,hypertension,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,10.0,0.5555555555555556,0.7692307692307693,0.6451612903225806
NCT02342639,chronic kidney disease,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,5.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
NCT02358668,diabetes,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,9.0,0.5294117647058824,0.3103448275862069,0.391304347826087
NCT02409329,diabetes,llama3_70b_it_zs_gen_hal,0.0,1.0,0.0,11.0,0.5789473684210527,0.3793103448275862,0.45833333333333337
NCT02437084,diabetes,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,3.0,0.23076923076923078,0.3,0.2608695652173913
NCT02473926,diabetes,llama3_70b_it_zs_gen_hal,0.0,2.0,0.0,6.0,0.3333333333333333,0.375,0.35294117647058826
NCT02531035,diabetes,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,8.0,0.6153846153846154,0.5333333333333333,0.5714285714285715
NCT02572882,chronic kidney disease,llama3_70b_it_zs_gen_hal,0.0,0.0,1.0,6.0,0.3333333333333333,0.8571428571428571,0.48
NCT02592421,diabetes,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,5.0,0.4166666666666667,0.625,0.5
NCT02602496,obesity,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,7.0,0.3333333333333333,0.875,0.48275862068965514
NCT02620774,diabetes,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,6.0,0.5,0.75,0.6
NCT02623348,chronic kidney disease,llama3_70b_it_zs_gen_hal,0.0,0.0,1.0,9.0,0.6428571428571429,0.47368421052631576,0.5454545454545454
NCT02643966,cancer,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,8.0,0.7272727272727273,0.7272727272727273,0.7272727272727273
NCT02646982,hypertension,llama3_70b_it_zs_gen_hal,0.0,1.0,0.0,15.0,0.625,0.4411764705882353,0.5172413793103449
NCT02680574,chronic kidney disease,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,8.0,0.5,0.8,0.6153846153846154
NCT02692040,diabetes,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,3.0,0.1875,0.42857142857142855,0.26086956521739124
NCT02692560,obesity,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,3.0,0.16666666666666666,0.375,0.23076923076923078
NCT02698891,cancer,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,5.0,0.2777777777777778,0.5,0.35714285714285715
NCT02738086,diabetes,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,4.0,0.26666666666666666,0.4444444444444444,0.33333333333333337
NCT02776553,hypertension,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,12.0,0.6666666666666666,0.42857142857142855,0.5217391304347826
NCT02790437,chronic kidney disease,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,8.0,0.5,0.5714285714285714,0.5333333333333333
NCT02809183,chronic kidney disease,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,4.0,0.36363636363636365,0.2857142857142857,0.32
NCT02833857,chronic kidney disease,llama3_70b_it_zs_gen_hal,1.0,0.0,3.0,9.0,0.5625,0.5,0.5294117647058824
NCT02834663,diabetes,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,8.0,0.7272727272727273,1.0,0.8421052631578948
NCT02836873,diabetes,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,8.0,0.5714285714285714,0.5333333333333333,0.5517241379310344
NCT02846779,diabetes,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,4.0,0.26666666666666666,0.15384615384615385,0.1951219512195122
NCT02892149,chronic kidney disease,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,7.0,0.4117647058823529,0.7777777777777778,0.5384615384615384
NCT03014479,diabetes,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,8.0,0.6153846153846154,0.5,0.5517241379310345
NCT03028948,cancer,llama3_70b_it_zs_gen_hal,0.0,1.0,0.0,7.0,0.3684210526315789,0.6363636363636364,0.4666666666666667
NCT03141905,chronic kidney disease,llama3_70b_it_zs_gen_hal,0.0,0.0,1.0,7.0,0.5384615384615384,0.5833333333333334,0.5599999999999999
NCT03195140,diabetes,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,9.0,0.8181818181818182,0.75,0.7826086956521738
NCT03210220,cancer,llama3_70b_it_zs_gen_hal,1.0,0.0,0.0,1.0,0.125,0.3333333333333333,0.18181818181818182
NCT03223649,obesity,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,4.0,0.36363636363636365,0.2222222222222222,0.27586206896551724
NCT03242252,chronic kidney disease,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,7.0,0.5,0.4666666666666667,0.4827586206896552
NCT03322631,diabetes,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,6.0,0.42857142857142855,0.8571428571428571,0.5714285714285714
NCT03371108,diabetes,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,8.0,0.6153846153846154,0.6666666666666666,0.64
NCT03394027,cancer,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,5.0,0.2777777777777778,0.8333333333333334,0.4166666666666667
NCT03546270,hypertension,llama3_70b_it_zs_gen_hal,1.0,1.0,0.0,4.0,0.3333333333333333,0.25,0.28571428571428575
NCT03674112,cancer,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,5.0,0.3333333333333333,0.45454545454545453,0.3846153846153846
NCT03675360,diabetes,llama3_70b_it_zs_gen_hal,1.0,0.0,1.0,7.0,0.4375,0.30434782608695654,0.358974358974359
NCT03708770,chronic kidney disease,llama3_70b_it_zs_gen_hal,0.0,1.0,0.0,7.0,0.3684210526315789,0.7,0.48275862068965514
NCT03890588,chronic kidney disease,llama3_70b_it_zs_gen_hal,0.0,0.0,1.0,9.0,0.5294117647058824,0.9,0.6666666666666667
NCT03987919,diabetes,llama3_70b_it_zs_gen_hal,1.0,0.0,0.0,9.0,0.6428571428571429,0.6428571428571429,0.6428571428571429
NCT04280783,hypertension,llama3_70b_it_zs_gen_hal,,,,,,,
NCT04392375,hypertension,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,11.0,0.6111111111111112,0.4074074074074074,0.4888888888888889
NCT04823949,hypertension,llama3_70b_it_zs_gen_hal,0.0,0.0,0.0,6.0,0.3333333333333333,0.5454545454545454,0.41379310344827586
NCT00000620,hypertension,llama3_70b_it_ts_gen_hal,,,,,,,
NCT00126737,obesity,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,5.0,0.4166666666666667,0.4166666666666667,0.4166666666666667
NCT00283686,hypertension,llama3_70b_it_ts_gen_hal,0.0,0.0,1.0,4.0,0.2,0.10526315789473684,0.13793103448275862
NCT00329030,cancer,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,5.0,0.3125,0.625,0.4166666666666667
NCT00360334,diabetes,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,7.0,0.35,0.7777777777777778,0.48275862068965514
NCT00395746,diabetes,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,5.0,0.38461538461538464,1.0,0.5555555555555556
NCT00419562,diabetes,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,6.0,0.5454545454545454,0.6,0.5714285714285713
NCT00441064,hypertension,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,8.0,0.5,0.6153846153846154,0.5517241379310345
NCT00490529,cancer,llama3_70b_it_ts_gen_hal,0.0,0.0,2.0,4.0,0.26666666666666666,0.5,0.3478260869565218
NCT00552409,chronic kidney disease,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,6.0,0.4,0.75,0.5217391304347827
NCT00556933,chronic kidney disease,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,8.0,0.47058823529411764,0.36363636363636365,0.41025641025641024
NCT00568178,hypertension,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,7.0,0.5,0.5833333333333334,0.5384615384615384
NCT00618072,obesity,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,10.0,0.5555555555555556,0.5555555555555556,0.5555555555555556
NCT00713830,diabetes,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,8.0,0.47058823529411764,0.5,0.48484848484848486
NCT00751114,diabetes,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,7.0,0.5,0.3181818181818182,0.3888888888888889
NCT00781937,obesity,llama3_70b_it_ts_gen_hal,1.0,2.0,0.0,6.0,0.3333333333333333,0.75,0.46153846153846156
NCT00791479,diabetes,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,8.0,0.42105263157894735,0.8,0.5517241379310345
NCT00793455,cancer,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,5.0,0.45454545454545453,0.7142857142857143,0.5555555555555556
NCT00819182,cancer,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,9.0,0.6428571428571429,0.45,0.5294117647058824
NCT00863746,cancer,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,4.0,0.25,0.5,0.3333333333333333
NCT00896181,cancer,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,6.0,0.35294117647058826,1.0,0.5217391304347826
NCT00917267,diabetes,llama3_70b_it_ts_gen_hal,1.0,1.0,0.0,6.0,0.3333333333333333,0.75,0.46153846153846156
NCT00949884,hypertension,llama3_70b_it_ts_gen_hal,1.0,1.0,0.0,6.0,0.42857142857142855,0.6666666666666666,0.5217391304347826
NCT00962247,obesity,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,3.0,0.2,0.42857142857142855,0.27272727272727276
NCT00967668,obesity,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,3.0,0.2,0.375,0.26086956521739135
NCT01000480,cancer,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,6.0,0.24,0.75,0.36363636363636365
NCT01031680,diabetes,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,8.0,0.5,0.47058823529411764,0.48484848484848486
NCT01101880,cancer,llama3_70b_it_ts_gen_hal,1.0,0.0,0.0,4.0,0.26666666666666666,0.5,0.3478260869565218
NCT01279109,obesity,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,6.0,0.2857142857142857,0.5,0.36363636363636365
NCT01357551,obesity,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,9.0,0.45,0.47368421052631576,0.46153846153846156
NCT01435603,diabetes,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,8.0,0.4,0.5,0.4444444444444445
NCT01441973,cancer,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,5.0,0.45454545454545453,0.45454545454545453,0.45454545454545453
NCT01483560,diabetes,llama3_70b_it_ts_gen_hal,,,,,,,
NCT01484873,obesity,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,6.0,0.24,0.5,0.32432432432432434
NCT01496469,hypertension,llama3_70b_it_ts_gen_hal,1.0,1.0,0.0,6.0,0.375,0.46153846153846156,0.41379310344827586
NCT01574157,chronic kidney disease,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,6.0,0.35294117647058826,0.2727272727272727,0.30769230769230765
NCT01592695,obesity,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,5.0,0.3125,0.29411764705882354,0.30303030303030304
NCT01621178,chronic kidney disease,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,8.0,0.47058823529411764,0.5714285714285714,0.5161290322580646
NCT01652729,diabetes,llama3_70b_it_ts_gen_hal,0.0,1.0,0.0,5.0,0.3333333333333333,0.38461538461538464,0.3571428571428571
NCT01676220,diabetes,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,7.0,0.5,0.6363636363636364,0.56
NCT01686828,obesity,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,6.0,0.42857142857142855,0.3157894736842105,0.36363636363636365
NCT01757847,obesity,llama3_70b_it_ts_gen_hal,0.0,1.0,0.0,6.0,0.3157894736842105,0.5,0.3870967741935484
NCT01760239,obesity,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,5.0,0.3125,0.5,0.38461538461538464
NCT01767155,cancer,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,5.0,0.2631578947368421,0.5,0.3448275862068966
NCT01768637,chronic kidney disease,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,8.0,0.5,0.2857142857142857,0.36363636363636365
NCT01785849,chronic kidney disease,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,10.0,0.7142857142857143,0.6666666666666666,0.689655172413793
NCT01821352,obesity,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,3.0,0.21428571428571427,0.6,0.3157894736842105
NCT01862796,obesity,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,9.0,0.375,0.6923076923076923,0.48648648648648646
NCT01973972,diabetes,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,5.0,0.29411764705882354,0.5,0.37037037037037035
NCT01986881,diabetes,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,17.0,0.8095238095238095,0.85,0.8292682926829269
NCT02003963,obesity,llama3_70b_it_ts_gen_hal,0.0,1.0,0.0,6.0,0.42857142857142855,0.2222222222222222,0.29268292682926833
NCT02008682,diabetes,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,4.0,0.23529411764705882,0.4444444444444444,0.30769230769230765
NCT02038179,hypertension,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,5.0,0.35714285714285715,1.0,0.5263157894736842
NCT02109029,diabetes,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,6.0,0.42857142857142855,0.8571428571428571,0.5714285714285714
NCT02111980,hypertension,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,3.0,0.25,0.375,0.3
NCT02137512,diabetes,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,5.0,0.3125,0.625,0.4166666666666667
NCT02214186,hypertension,llama3_70b_it_ts_gen_hal,3.0,0.0,0.0,7.0,0.5384615384615384,0.4375,0.4827586206896552
NCT02278471,hypertension,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,9.0,0.5625,0.6923076923076923,0.6206896551724138
NCT02342639,chronic kidney disease,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,7.0,0.3333333333333333,0.4666666666666667,0.3888888888888889
NCT02358668,diabetes,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,9.0,0.5625,0.3103448275862069,0.4
NCT02409329,diabetes,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,11.0,0.5789473684210527,0.3793103448275862,0.45833333333333337
NCT02437084,diabetes,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,6.0,0.3333333333333333,0.6,0.42857142857142855
NCT02473926,diabetes,llama3_70b_it_ts_gen_hal,0.0,2.0,0.0,6.0,0.35294117647058826,0.375,0.3636363636363636
NCT02531035,diabetes,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,8.0,0.5333333333333333,0.5333333333333333,0.5333333333333333
NCT02572882,chronic kidney disease,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,5.0,0.3125,0.7142857142857143,0.43478260869565216
NCT02592421,diabetes,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,5.0,0.29411764705882354,0.625,0.4
NCT02602496,obesity,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,7.0,0.35,0.875,0.4999999999999999
NCT02620774,diabetes,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,6.0,0.42857142857142855,0.75,0.5454545454545454
NCT02623348,chronic kidney disease,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,10.0,0.5263157894736842,0.5263157894736842,0.5263157894736842
NCT02643966,cancer,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,8.0,0.7272727272727273,0.7272727272727273,0.7272727272727273
NCT02646982,hypertension,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,12.0,0.6,0.35294117647058826,0.4444444444444445
NCT02680574,chronic kidney disease,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,7.0,0.3888888888888889,0.7,0.5
NCT02692040,diabetes,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,6.0,0.2727272727272727,0.8571428571428571,0.41379310344827586
NCT02692560,obesity,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,6.0,0.3,0.75,0.4285714285714285
NCT02698891,cancer,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,5.0,0.2777777777777778,0.5,0.35714285714285715
NCT02738086,diabetes,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,7.0,0.3684210526315789,0.7777777777777778,0.5
NCT02776553,hypertension,llama3_70b_it_ts_gen_hal,0.0,0.0,3.0,11.0,0.5789473684210527,0.39285714285714285,0.46808510638297873
NCT02790437,chronic kidney disease,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,6.0,0.42857142857142855,0.42857142857142855,0.42857142857142855
NCT02809183,chronic kidney disease,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,6.0,0.375,0.42857142857142855,0.39999999999999997
NCT02833857,chronic kidney disease,llama3_70b_it_ts_gen_hal,0.0,0.0,2.0,9.0,0.6428571428571429,0.5,0.5625000000000001
NCT02834663,diabetes,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,8.0,0.6666666666666666,1.0,0.8
NCT02836873,diabetes,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,7.0,0.7,0.4666666666666667,0.56
NCT02846779,diabetes,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,3.0,0.23076923076923078,0.11538461538461539,0.15384615384615388
NCT02892149,chronic kidney disease,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,8.0,0.5,0.8888888888888888,0.64
NCT03014479,diabetes,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,7.0,0.5,0.4375,0.4666666666666667
NCT03028948,cancer,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,7.0,0.4375,0.6363636363636364,0.5185185185185185
NCT03141905,chronic kidney disease,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,7.0,0.5,0.5833333333333334,0.5384615384615384
NCT03195140,diabetes,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,8.0,0.5714285714285714,0.6666666666666666,0.6153846153846153
NCT03210220,cancer,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,2.0,0.2,0.6666666666666666,0.30769230769230765
NCT03223649,obesity,llama3_70b_it_ts_gen_hal,1.0,4.0,0.0,4.0,0.2222222222222222,0.2222222222222222,0.2222222222222222
NCT03242252,chronic kidney disease,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,9.0,0.6428571428571429,0.6,0.6206896551724138
NCT03322631,diabetes,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,6.0,0.42857142857142855,0.8571428571428571,0.5714285714285714
NCT03371108,diabetes,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,8.0,0.42105263157894735,0.6666666666666666,0.5161290322580646
NCT03394027,cancer,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,5.0,0.2,0.8333333333333334,0.3225806451612903
NCT03546270,hypertension,llama3_70b_it_ts_gen_hal,1.0,1.0,0.0,7.0,0.5833333333333334,0.4375,0.5
NCT03674112,cancer,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,4.0,0.2857142857142857,0.36363636363636365,0.32
NCT03675360,diabetes,llama3_70b_it_ts_gen_hal,0.0,1.0,0.0,14.0,0.7368421052631579,0.6086956521739131,0.6666666666666666
NCT03708770,chronic kidney disease,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,9.0,0.6428571428571429,0.9,0.75
NCT03890588,chronic kidney disease,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,10.0,0.625,1.0,0.7692307692307693
NCT03987919,diabetes,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,10.0,0.5,0.7142857142857143,0.588235294117647
NCT04280783,hypertension,llama3_70b_it_ts_gen_hal,,,,,,,
NCT04392375,hypertension,llama3_70b_it_ts_gen_hal,2.0,0.0,0.0,8.0,0.5,0.2962962962962963,0.37209302325581395
NCT04823949,hypertension,llama3_70b_it_ts_gen_hal,0.0,0.0,0.0,6.0,0.375,0.5454545454545454,0.4444444444444444
